Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,820809,-,-,-,34.12,-118.39,0,342,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,GHI,Pressure,Wind Speed,Relative Humidity
2019,1,5,16,0,10.100000000000001,33,971,1.8,85.95
2019,1,5,17,0,11.200000000000001,74,971,2.9000000000000004,82.35000000000001
2019,1,5,18,0,11.8,161,971,3.9000000000000004,82.85000000000001
2019,1,5,19,0,11.9,207,971,4.6000000000000005,85.21000000000001
2019,1,5,20,0,11.8,153,970,4.6000000000000005,86.99
2019,1,5,21,0,11.600000000000001,117,970,4.3,89.22
2019,1,5,22,0,11.5,63,969,4,90.61
2019,1,5,23,0,11.4,11,969,3.8000000000000003,92.54
2019,1,6,0,0,11.3,20,969,3.7,94.21000000000001
2019,1,6,1,0,11.3,0,969,3.9000000000000004,95.21000000000001
2019,1,6,2,0,11.5,0,969,4.1000000000000005,95.27
2019,1,6,3,0,11.5,0,969,4.3,96.25
2019,1,6,4,0,11.5,0,969,4.2,96.54
2019,1,6,5,0,11.4,0,969,3.7,95.85000000000001
2019,1,6,6,0,10.9,0,969,3.2,95.33
2019,1,6,7,0,10.4,0,969,2.7,94.69
2019,1,6,8,0,9.8,0,970,2.3000000000000003,94.07000000000001
2019,1,6,9,0,9.3,0,970,2.1,93.65
2019,1,6,10,0,8.8,0,971,1.9000000000000001,93.73
2019,1,6,11,0,8.6,0,971,1.8,92.66
2019,1,6,12,0,8.5,0,971,1.7000000000000002,91.47
2019,1,6,13,0,8.4,0,972,1.6,90.26
2019,1,6,14,0,8.1,0,973,1.5,89.88
2019,1,6,15,0,8.3,0,973,1.3,88.86
2019,1,6,16,0,9.4,142,974,1.6,85.09
2019,1,6,17,0,10.4,211,975,2,78.28
2019,1,6,18,0,11.9,458,975,2.2,66.53
2019,1,6,19,0,13.200000000000001,550,974,2.7,56.72
2019,1,6,20,0,13.8,579,974,3.4000000000000004,53.81
2019,1,6,21,0,13.8,300,974,3.9000000000000004,54.97
2019,1,6,22,0,13.4,169,974,3.9000000000000004,58.59
2019,1,6,23,0,12.5,305,975,3.7,65.61
2019,1,7,0,0,10.8,133,976,2.5,78.44
2019,1,7,1,0,9.200000000000001,0,976,1.6,91.62
2019,1,7,2,0,9.200000000000001,0,976,1.6,95.08
2019,1,7,3,0,9.5,0,977,2.1,95.04
2019,1,7,4,0,9.700000000000001,0,977,2.4000000000000004,95.34
2019,1,7,5,0,9.8,0,978,2.9000000000000004,95.89
2019,1,7,6,0,10,0,977,3.2,95.82000000000001
2019,1,7,7,0,10.3,0,977,3.4000000000000004,95.81
2019,1,7,8,0,10.700000000000001,0,977,3.7,95.10000000000001
2019,1,7,9,0,10.8,0,977,4,95.69
2019,1,7,10,0,10.8,0,977,3.9000000000000004,96.22
2019,1,7,11,0,10.8,0,976,3.8000000000000003,96.25
2019,1,7,12,0,10.8,0,977,3.6,96.02
2019,1,7,13,0,10.700000000000001,0,977,3.6,96.23
2019,1,7,14,0,10.600000000000001,0,978,3.5,96.31
2019,1,7,15,0,10.600000000000001,0,979,3.3000000000000003,95.62
2019,1,7,16,0,10.9,131,980,3.3000000000000003,93.54
2019,1,7,17,0,11.3,70,980,3.2,91.27
2019,1,7,18,0,11.700000000000001,260,980,3.1,89.22
2019,1,7,19,0,12.100000000000001,101,979,2.9000000000000004,86.89
2019,1,7,20,0,12.4,284,978,2.8000000000000003,85.12
2019,1,7,21,0,12.8,290,978,2.5,82.9
2019,1,7,22,0,13.100000000000001,430,978,2,81.29
2019,1,7,23,0,13,81,978,1.5,81.68
2019,1,8,0,0,12.3,128,978,0.6000000000000001,85.43
2019,1,8,1,0,11.600000000000001,0,978,0.7000000000000001,87.79
2019,1,8,2,0,10.700000000000001,0,978,1.2000000000000002,92.22
2019,1,8,3,0,10,0,978,1.3,95.12
2019,1,8,4,0,9.700000000000001,0,978,1.4000000000000001,95.86
2019,1,8,5,0,9.5,0,978,1.4000000000000001,96.02
2019,1,8,6,0,9.4,0,978,1.4000000000000001,95.56
2019,1,8,7,0,9.3,0,977,1.6,94.99
2019,1,8,8,0,9.3,0,977,1.8,93.86
2019,1,8,9,0,9.5,0,977,2,91.26
2019,1,8,10,0,9.700000000000001,0,977,2,88.23
2019,1,8,11,0,9.8,0,976,2.1,85.95
2019,1,8,12,0,9.9,0,976,2.3000000000000003,84.49
2019,1,8,13,0,9.9,0,976,2.3000000000000003,83.89
2019,1,8,14,0,9.8,0,976,2.1,83.96000000000001
2019,1,8,15,0,10.4,0,977,2.1,82.55
2019,1,8,16,0,12.4,77,977,2.5,76.60000000000001
2019,1,8,17,0,14,244,978,2.8000000000000003,70.47
2019,1,8,18,0,15.8,399,977,2.5,62.13
2019,1,8,19,0,17.3,450,976,2.5,54.24
2019,1,8,20,0,18.1,443,975,2.6,50.61
2019,1,8,21,0,18.5,398,975,2.6,49.19
2019,1,8,22,0,18.2,420,974,2.5,50.25
2019,1,8,23,0,17,287,974,1.9000000000000001,58.01
2019,1,9,0,0,14.100000000000001,91,975,1.2000000000000002,74.44
2019,1,9,1,0,12.5,0,975,1.1,82.60000000000001
2019,1,9,2,0,12,0,975,1,87.97
2019,1,9,3,0,11.700000000000001,0,976,0.9,90.93
2019,1,9,4,0,11.3,0,976,1.1,94.49
2019,1,9,5,0,10.9,0,976,1.2000000000000002,98.57000000000001
2019,1,9,6,0,10.8,0,977,1.2000000000000002,100
2019,1,9,7,0,10.700000000000001,0,976,1.2000000000000002,100
2019,1,9,8,0,10.8,0,976,1.3,100
2019,1,9,9,0,10.9,0,976,1.2000000000000002,100
2019,1,9,10,0,11.100000000000001,0,976,1,100
2019,1,9,11,0,11.100000000000001,0,976,0.9,98.89
2019,1,9,12,0,10.9,0,976,1,98.83
2019,1,9,13,0,10.700000000000001,0,977,1,99.28
2019,1,9,14,0,10.5,0,977,1.1,99.93
2019,1,9,15,0,10.9,0,977,1,97.17
2019,1,9,16,0,12.9,137,978,1.1,87.02
2019,1,9,17,0,14.600000000000001,311,978,1.2000000000000002,78.17
2019,1,9,18,0,16.3,457,978,1.6,67.16
2019,1,9,19,0,17.400000000000002,551,976,1.8,59.89
2019,1,9,20,0,17.900000000000002,582,975,1.9000000000000001,56.84
2019,1,9,21,0,17.900000000000002,551,975,2.2,56.34
2019,1,9,22,0,17.6,459,975,2.3000000000000003,57.39
2019,1,9,23,0,16.5,315,975,2.7,63.160000000000004
2019,1,10,0,0,13.9,141,975,2.7,79.93
2019,1,10,1,0,12,0,976,2.7,92.99
2019,1,10,2,0,11.700000000000001,0,977,2.6,96.21000000000001
2019,1,10,3,0,11.600000000000001,0,977,1.9000000000000001,96.97
2019,1,10,4,0,11.600000000000001,0,977,1.3,95.97
2019,1,10,5,0,11.600000000000001,0,977,0.9,94.58
2019,1,10,6,0,11.5,0,977,0.8,94.57000000000001
2019,1,10,7,0,11.3,0,976,0.8,95.17
2019,1,10,8,0,11.100000000000001,0,976,0.8,95.67
2019,1,10,9,0,10.8,0,976,0.7000000000000001,96.19
2019,1,10,10,0,10.3,0,976,0.6000000000000001,97.60000000000001
2019,1,10,11,0,9.9,0,976,0.8,98.08
2019,1,10,12,0,9.4,0,975,1,98.65
2019,1,10,13,0,8.9,0,976,1.2000000000000002,99.52
2019,1,10,14,0,8.5,0,976,1.4000000000000001,99.78
2019,1,10,15,0,9.1,0,976,1.6,96.45
2019,1,10,16,0,11.200000000000001,139,977,2.2,87.71000000000001
2019,1,10,17,0,13.3,316,977,1.5,78.64
2019,1,10,18,0,15.700000000000001,466,977,0.6000000000000001,64.32000000000001
2019,1,10,19,0,17.6,559,975,1.2000000000000002,52.69
2019,1,10,20,0,18.2,592,974,2.1,50.230000000000004
2019,1,10,21,0,18.1,561,974,2.8000000000000003,50.730000000000004
2019,1,10,22,0,17.6,467,974,3,52.71
2019,1,10,23,0,16.400000000000002,322,975,2.7,59.22
2019,1,11,0,0,13.700000000000001,146,975,2,76.11
2019,1,11,1,0,11.600000000000001,0,975,1.5,87.85000000000001
2019,1,11,2,0,11.200000000000001,0,976,1.1,90.25
2019,1,11,3,0,11.100000000000001,0,976,0.8,89.67
2019,1,11,4,0,11,0,976,0.6000000000000001,89.13
2019,1,11,5,0,10.700000000000001,0,976,0.6000000000000001,89.54
2019,1,11,6,0,10.4,0,976,0.6000000000000001,89.81
2019,1,11,7,0,10.200000000000001,0,975,0.7000000000000001,89.82000000000001
2019,1,11,8,0,10.100000000000001,0,975,0.7000000000000001,89.8
2019,1,11,9,0,10,0,975,0.7000000000000001,89.97
2019,1,11,10,0,9.8,0,975,0.7000000000000001,90.46000000000001
2019,1,11,11,0,9.600000000000001,0,975,0.6000000000000001,90.44
2019,1,11,12,0,9.3,0,975,0.8,90.77
2019,1,11,13,0,9.1,0,975,1,90.3
2019,1,11,14,0,8.700000000000001,0,975,1.2000000000000002,90.97
2019,1,11,15,0,9,0,975,1.3,89.54
2019,1,11,16,0,11.200000000000001,75,975,1.9000000000000001,81.04
2019,1,11,17,0,12.5,214,976,2.3000000000000003,76.71000000000001
2019,1,11,18,0,13.700000000000001,305,975,2.6,75.63
2019,1,11,19,0,14.9,508,974,2.9000000000000004,70.46000000000001
2019,1,11,20,0,16,590,973,3.5,61.95
2019,1,11,21,0,16.2,556,973,3.8000000000000003,56.78
2019,1,11,22,0,15.600000000000001,465,973,3.7,56.77
2019,1,11,23,0,14.5,257,972,3,61.81
2019,1,12,0,0,12.5,147,972,1.7000000000000002,73.88
2019,1,12,1,0,11,0,973,1.4000000000000001,81.81
2019,1,12,2,0,10.5,0,973,1.4000000000000001,84.55
2019,1,12,3,0,10.100000000000001,0,972,1.7000000000000002,86.44
2019,1,12,4,0,9.8,0,972,2,88.13
2019,1,12,5,0,10,0,972,2.4000000000000004,87.5
2019,1,12,6,0,10.100000000000001,0,972,2.7,87.05
2019,1,12,7,0,10.3,0,971,3.1,85.89
2019,1,12,8,0,10.3,0,971,3.2,86.38
2019,1,12,9,0,10.3,0,971,3.2,88.26
2019,1,12,10,0,10.4,0,971,2.9000000000000004,91.12
2019,1,12,11,0,10.4,0,971,2.4000000000000004,93.47
2019,1,12,12,0,10.200000000000001,0,971,2.1,94
2019,1,12,13,0,10,0,971,1.9000000000000001,93.7
2019,1,12,14,0,9.8,0,971,2,93.22
2019,1,12,15,0,9.9,0,972,1.9000000000000001,92.77
2019,1,12,16,0,10.8,29,973,2.2,88.10000000000001
2019,1,12,17,0,11.200000000000001,62,974,1.8,83.55
2019,1,12,18,0,11.9,370,974,1.6,75.41
2019,1,12,19,0,12.600000000000001,300,973,1.4000000000000001,67.3
2019,1,12,20,0,13.100000000000001,416,972,1.3,61.940000000000005
2019,1,12,21,0,13.4,277,972,1.2000000000000002,58.6
2019,1,12,22,0,13.5,63,972,1,56.910000000000004
2019,1,12,23,0,13.200000000000001,324,972,0.8,58.5
2019,1,13,0,0,12,149,973,0.6000000000000001,69.7
2019,1,13,1,0,10.8,0,973,0.6000000000000001,74.2
2019,1,13,2,0,9.9,0,974,0.7000000000000001,80.83
2019,1,13,3,0,9.1,0,974,0.9,85.57000000000001
2019,1,13,4,0,8.4,0,975,1.1,88.54
2019,1,13,5,0,8,0,975,1.3,89.4
2019,1,13,6,0,7.7,0,975,1.4000000000000001,89.49
2019,1,13,7,0,7.300000000000001,0,974,1.5,90.02
2019,1,13,8,0,6.800000000000001,0,974,1.4000000000000001,91.52
2019,1,13,9,0,6.6000000000000005,0,975,1.4000000000000001,91.7
2019,1,13,10,0,6.4,0,974,1.4000000000000001,91.76
2019,1,13,11,0,6.2,0,974,1.6,91.88
2019,1,13,12,0,5.9,0,974,1.8,92.71000000000001
2019,1,13,13,0,5.800000000000001,0,974,2,92.27
2019,1,13,14,0,5.7,0,974,2.1,91.83
2019,1,13,15,0,7.1000000000000005,0,975,2.2,86.68
2019,1,13,16,0,9.600000000000001,134,975,2.9000000000000004,77.53
2019,1,13,17,0,11.5,306,975,2.7,71.35000000000001
2019,1,13,18,0,13.9,396,975,3,61.59
2019,1,13,19,0,15,551,975,3.1,56.21
2019,1,13,20,0,14.9,354,974,3,56.56
2019,1,13,21,0,14.600000000000001,359,974,2.8000000000000003,58.79
2019,1,13,22,0,14.100000000000001,282,974,2.3000000000000003,62.72
2019,1,13,23,0,13.200000000000001,15,973,1.3,72.17
2019,1,14,0,0,11.9,46,973,1,80.35000000000001
2019,1,14,1,0,11.100000000000001,0,973,1.4000000000000001,83.32000000000001
2019,1,14,2,0,10.100000000000001,0,973,1.8,87.68
2019,1,14,3,0,9.5,0,974,2,90
2019,1,14,4,0,9.200000000000001,0,974,2.1,90.64
2019,1,14,5,0,8.9,0,974,2.3000000000000003,91.8
2019,1,14,6,0,8.8,0,974,2.5,91.96000000000001
2019,1,14,7,0,8.8,0,973,2.7,90.81
2019,1,14,8,0,9,0,973,3,87.84
2019,1,14,9,0,9.200000000000001,0,973,3.2,85.14
2019,1,14,10,0,9.5,0,973,3.5,82.98
2019,1,14,11,0,9.8,0,972,3.6,81.65
2019,1,14,12,0,10,0,972,3.7,81.43
2019,1,14,13,0,10.3,0,972,4.1000000000000005,81.12
2019,1,14,14,0,10.600000000000001,0,972,4.6000000000000005,80.44
2019,1,14,15,0,11,0,972,5.2,78.64
2019,1,14,16,0,11.3,19,972,6,76.64
2019,1,14,17,0,11.3,48,972,6.5,78.21000000000001
2019,1,14,18,0,10.8,24,973,6.9,82.43
2019,1,14,19,0,10.200000000000001,26,972,6.4,86.67
2019,1,14,20,0,10.100000000000001,47,971,5.800000000000001,87.94
2019,1,14,21,0,10,12,970,5.2,89.73
2019,1,14,22,0,9.9,60,970,4.5,91.99
2019,1,14,23,0,10,10,970,3.8000000000000003,93.5
2019,1,15,0,0,10,23,970,2.9000000000000004,95.57000000000001
2019,1,15,1,0,9.700000000000001,0,971,2.3000000000000003,98.05
2019,1,15,2,0,9.600000000000001,0,971,1.8,98.62
2019,1,15,3,0,9.3,0,972,1.5,99.67
2019,1,15,4,0,9.200000000000001,0,972,1.3,99.24000000000001
2019,1,15,5,0,9.3,0,972,1,97.61
2019,1,15,6,0,9.4,0,972,0.8,96.38
2019,1,15,7,0,9.5,0,972,0.9,95.15
2019,1,15,8,0,9.5,0,973,1,94.04
2019,1,15,9,0,9.5,0,973,0.9,92.54
2019,1,15,10,0,9.3,0,973,0.9,91.33
2019,1,15,11,0,9.200000000000001,0,973,1,89.78
2019,1,15,12,0,9,0,972,1.2000000000000002,88.75
2019,1,15,13,0,8.9,0,972,1.6,89.15
2019,1,15,14,0,8.8,0,973,1.9000000000000001,89.3
2019,1,15,15,0,9.200000000000001,0,973,2.2,88.9
2019,1,15,16,0,10.4,58,973,3,85.98
2019,1,15,17,0,11.200000000000001,113,974,4,81.87
2019,1,15,18,0,12,218,974,4.6000000000000005,77.43
2019,1,15,19,0,12.700000000000001,279,973,5.2,72.85000000000001
2019,1,15,20,0,12.9,187,972,5.5,71.22
2019,1,15,21,0,12.600000000000001,58,972,5.6000000000000005,73.34
2019,1,15,22,0,12,104,972,5.5,78.13
2019,1,15,23,0,11.3,42,972,5.300000000000001,84.61
2019,1,16,0,0,10.700000000000001,33,972,4.800000000000001,90.84
2019,1,16,1,0,10.5,0,972,4.800000000000001,94.03
2019,1,16,2,0,10.8,0,973,5,95.09
2019,1,16,3,0,11.3,0,973,4.9,96.84
2019,1,16,4,0,11.9,0,973,4.6000000000000005,97.98
2019,1,16,5,0,12.4,0,974,4.3,98.33
2019,1,16,6,0,12.5,0,974,3.8000000000000003,99.08
2019,1,16,7,0,12.3,0,974,3.2,99.32000000000001
2019,1,16,8,0,11.9,0,974,2.7,100
2019,1,16,9,0,11.600000000000001,0,974,2.4000000000000004,100
2019,1,16,10,0,11.4,0,975,2,100
2019,1,16,11,0,11.3,0,975,1.9000000000000001,100
2019,1,16,12,0,11.100000000000001,0,975,1.8,100
2019,1,16,13,0,11,0,975,1.8,100
2019,1,16,14,0,10.9,0,976,2,100
2019,1,16,15,0,11.9,0,977,2.5,98.89
2019,1,16,16,0,13.200000000000001,144,977,3.8000000000000003,95.14
2019,1,16,17,0,14,39,978,4.2,91.33
2019,1,16,18,0,15,98,978,4.6000000000000005,84.5
2019,1,16,19,0,15.600000000000001,78,978,4.800000000000001,79.86
2019,1,16,20,0,15.9,94,977,4.9,78.48
2019,1,16,21,0,15.8,82,976,5,79.74
2019,1,16,22,0,15.3,121,976,4.9,83.64
2019,1,16,23,0,14.600000000000001,51,976,4.4,89.44
2019,1,17,0,0,13.9,31,976,3.4000000000000004,95.84
2019,1,17,1,0,13.700000000000001,2,977,3.1,97.79
2019,1,17,2,0,13.700000000000001,0,977,3.2,98.29
2019,1,17,3,0,13.8,0,977,3.4000000000000004,97.79
2019,1,17,4,0,13.8,0,978,3.6,98.05
2019,1,17,5,0,13.8,0,978,3.7,98.14
2019,1,17,6,0,13.700000000000001,0,978,3.5,98.4
2019,1,17,7,0,13.5,0,977,3.5,99
2019,1,17,8,0,13.5,0,977,3.8000000000000003,98.68
2019,1,17,9,0,13.5,0,977,4.1000000000000005,98.55
2019,1,17,10,0,13.4,0,976,4.2,98.74000000000001
2019,1,17,11,0,13.5,0,976,4.4,98.06
2019,1,17,12,0,13.600000000000001,0,976,4.6000000000000005,97.98
2019,1,17,13,0,13.600000000000001,0,976,4.9,98.37
2019,1,17,14,0,13.700000000000001,0,976,5.2,98.02
2019,1,17,15,0,13.8,0,976,5.300000000000001,97.84
2019,1,17,16,0,14.200000000000001,10,977,5,96.79
2019,1,17,17,0,14.5,13,978,4.7,96.54
2019,1,17,18,0,14.9,44,978,4.6000000000000005,95.2
2019,1,17,19,0,15.3,116,978,4.9,92.5
2019,1,17,20,0,15.5,90,977,5,89.25
2019,1,17,21,0,15.5,220,977,5.1000000000000005,86.76
2019,1,17,22,0,15.100000000000001,179,977,4.3,86.7
2019,1,17,23,0,14.5,78,977,3.3000000000000003,89.35000000000001
2019,1,18,0,0,13.5,27,977,2,95.07000000000001
2019,1,18,1,0,12.5,3,978,1.6,99.02
2019,1,18,2,0,12,0,978,1.7000000000000002,100
2019,1,18,3,0,11.600000000000001,0,978,1.8,100
2019,1,18,4,0,11.4,0,978,2,100
2019,1,18,5,0,11.100000000000001,0,979,2,100
2019,1,18,6,0,10.9,0,979,2,100
2019,1,18,7,0,10.600000000000001,0,979,2.1,100
2019,1,18,8,0,10.3,0,979,1.9000000000000001,99.60000000000001
2019,1,18,9,0,10,0,979,1.7000000000000002,98.24000000000001
2019,1,18,10,0,9.8,0,979,1.5,96.43
2019,1,18,11,0,9.5,0,979,1.4000000000000001,95.66
2019,1,18,12,0,9.4,0,979,1.2000000000000002,93.94
2019,1,18,13,0,9.1,0,979,1.3,93.73
2019,1,18,14,0,8.8,0,980,1.4000000000000001,93.72
