Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,820809,-,-,-,34.12,-118.39,0,342,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,GHI,Pressure,Wind Speed,Relative Humidity
2021,1,8,3,0,11.700000000000001,0,975,1.7000000000000002,55.370000000000005
2021,1,8,4,0,11.200000000000001,0,975,1.9000000000000001,53.58
2021,1,8,5,0,10.9,0,975,1.9000000000000001,51.97
2021,1,8,6,0,10.600000000000001,0,975,2,51.04
2021,1,8,7,0,10.600000000000001,0,975,2.1,49.78
2021,1,8,8,0,10.8,0,975,2.1,48.78
2021,1,8,9,0,10.8,0,975,1.8,48.52
2021,1,8,10,0,10.700000000000001,0,975,1.8,48.32
2021,1,8,11,0,10.600000000000001,0,975,1.8,48.230000000000004
2021,1,8,12,0,10,0,975,1.9000000000000001,48.52
2021,1,8,13,0,9.200000000000001,0,976,1.9000000000000001,49.45
2021,1,8,14,0,8.8,0,977,2.2,49.09
2021,1,8,15,0,10,0,977,2.9000000000000004,44.38
2021,1,8,16,0,12.700000000000001,146,978,3.8000000000000003,37.62
2021,1,8,17,0,14.8,324,978,3.9000000000000004,33.88
2021,1,8,18,0,17.8,469,977,3.3000000000000003,28.080000000000002
2021,1,8,19,0,20.200000000000003,564,976,2.6,21.400000000000002
2021,1,8,20,0,21.5,600,975,1.9000000000000001,18.44
2021,1,8,21,0,21.8,570,974,1.9000000000000001,19.41
2021,1,8,22,0,21.3,475,974,2.5,22.900000000000002
2021,1,8,23,0,19.6,329,974,2.4000000000000004,32.77
2021,1,9,0,0,15.700000000000001,150,975,2.4000000000000004,46.88
2021,1,9,1,0,13.4,0,975,3,51.35
2021,1,9,2,0,12.200000000000001,0,975,3.8000000000000003,54.31
2021,1,9,3,0,11.4,0,976,4.5,56.13
2021,1,9,4,0,10.600000000000001,0,976,4.5,57.480000000000004
2021,1,9,5,0,10.100000000000001,0,976,4.5,58.46
2021,1,9,6,0,9.9,0,976,4.4,59.870000000000005
2021,1,9,7,0,9.4,0,975,4,63.08
2021,1,9,8,0,9,0,975,3.9000000000000004,65.16
2021,1,9,9,0,8.8,0,975,3.6,64.85
2021,1,9,10,0,8.9,0,975,3.6,62.49
2021,1,9,11,0,8.9,0,974,3.7,60.99
2021,1,9,12,0,8.700000000000001,0,974,3.6,61.120000000000005
2021,1,9,13,0,8.5,0,974,4.1000000000000005,61.74
2021,1,9,14,0,8.4,0,975,4.4,61.82
2021,1,9,15,0,9.3,0,975,4.9,57.660000000000004
2021,1,9,16,0,11.9,149,976,5.2,45.54
2021,1,9,17,0,15,328,977,5.7,30.740000000000002
2021,1,9,18,0,17.1,474,977,5.6000000000000005,24.67
2021,1,9,19,0,18.400000000000002,569,976,5,22.11
2021,1,9,20,0,19.200000000000003,606,975,4.3,20.27
2021,1,9,21,0,19.700000000000003,571,975,3.6,18.900000000000002
2021,1,9,22,0,19.5,477,975,3.2,19.23
2021,1,9,23,0,18.3,331,975,2.4000000000000004,24.62
2021,1,10,0,0,14.5,154,975,1.6,39.56
2021,1,10,1,0,12,0,976,1.8,45.95
2021,1,10,2,0,11.100000000000001,0,976,2,48.93
2021,1,10,3,0,10.5,0,977,2.3000000000000003,49.980000000000004
2021,1,10,4,0,10,0,977,2.6,49.45
2021,1,10,5,0,9.700000000000001,0,977,3,48.31
2021,1,10,6,0,9.4,0,977,3.2,47.96
2021,1,10,7,0,9.3,0,977,3.4000000000000004,47.19
2021,1,10,8,0,9.1,0,977,3.5,46.88
2021,1,10,9,0,8.9,0,977,3.5,46.910000000000004
2021,1,10,10,0,8.700000000000001,0,978,3.6,46.9
2021,1,10,11,0,8.6,0,978,3.8000000000000003,46.4
2021,1,10,12,0,8.6,0,978,3.9000000000000004,46.12
2021,1,10,13,0,8.1,0,978,3.8000000000000003,47.9
2021,1,10,14,0,7.7,0,978,3.8000000000000003,49.58
2021,1,10,15,0,8.9,0,979,4.4,46.45
2021,1,10,16,0,11.600000000000001,144,979,5,39.68
2021,1,10,17,0,14.5,323,980,4.4,34.68
2021,1,10,18,0,16.900000000000002,473,980,3.2,30.11
2021,1,10,19,0,18.3,482,979,2,25.53
2021,1,10,20,0,19.1,416,978,1.2000000000000002,23.400000000000002
2021,1,10,21,0,19.3,395,978,1.4000000000000001,24.09
2021,1,10,22,0,19.1,483,977,1.3,25.35
2021,1,10,23,0,18,336,977,0.8,30.35
2021,1,11,0,0,14.700000000000001,155,977,0.8,46.300000000000004
2021,1,11,1,0,12.3,0,978,1.3,52.11
2021,1,11,2,0,11.200000000000001,0,979,1.5,56.32
2021,1,11,3,0,10.5,0,979,1.4000000000000001,58.230000000000004
2021,1,11,4,0,9.8,0,979,1.4000000000000001,58.93
2021,1,11,5,0,9.4,0,979,1.6,57.800000000000004
2021,1,11,6,0,9,0,979,1.8,57.13
2021,1,11,7,0,8.700000000000001,0,979,2.1,56.370000000000005
2021,1,11,8,0,8.4,0,978,2.4000000000000004,54.980000000000004
2021,1,11,9,0,8.200000000000001,0,978,2.6,54.38
2021,1,11,10,0,8.3,0,978,3,53.06
2021,1,11,11,0,8.4,0,978,3.5,51.21
2021,1,11,12,0,8.200000000000001,0,978,3.7,50.45
2021,1,11,13,0,7.9,0,979,3.7,50.49
2021,1,11,14,0,7.6000000000000005,0,979,3.6,50.95
2021,1,11,15,0,8.8,0,979,4.1000000000000005,47.33
2021,1,11,16,0,11.9,143,980,4.6000000000000005,38.4
2021,1,11,17,0,15.100000000000001,322,980,4.2,31.79
2021,1,11,18,0,17.8,474,980,3.7,26.75
2021,1,11,19,0,19.400000000000002,570,980,2.9000000000000004,24.11
2021,1,11,20,0,20.400000000000002,604,979,2,21.88
2021,1,11,21,0,20.700000000000003,575,978,1.2000000000000002,22.12
2021,1,11,22,0,20.3,481,978,0.8,23.56
2021,1,11,23,0,19,335,978,0.6000000000000001,29.650000000000002
2021,1,12,0,0,15.5,155,978,0.8,44.67
2021,1,12,1,0,12.9,0,979,1.4000000000000001,53.550000000000004
2021,1,12,2,0,11.700000000000001,0,980,1.8,57.69
2021,1,12,3,0,10.600000000000001,0,980,1.6,59.1
2021,1,12,4,0,10.200000000000001,0,980,1.5,55.79
2021,1,12,5,0,9.9,0,980,1.8,52.76
2021,1,12,6,0,9.600000000000001,0,979,1.9000000000000001,51.42
2021,1,12,7,0,9.3,0,980,1.7000000000000002,51.480000000000004
2021,1,12,8,0,9.200000000000001,0,980,1.8,50.63
2021,1,12,9,0,8.9,0,980,2,50.97
2021,1,12,10,0,8.6,0,980,2,52.18
2021,1,12,11,0,8.4,0,980,2,53.18
2021,1,12,12,0,8.200000000000001,0,980,2,54.09
2021,1,12,13,0,8,0,980,2.1,54.69
2021,1,12,14,0,8,0,981,2.1,54.92
2021,1,12,15,0,9.1,0,981,2.1,52.870000000000005
2021,1,12,16,0,12.8,144,982,3.3000000000000003,40.51
2021,1,12,17,0,15.4,323,982,2.8000000000000003,35.34
2021,1,12,18,0,18.1,469,982,1.8,29.04
2021,1,12,19,0,19.1,540,981,1,25.830000000000002
2021,1,12,20,0,18.8,430,980,0.5,26.71
2021,1,12,21,0,18.6,546,980,1,28.91
2021,1,12,22,0,18.7,310,980,1.3,29.240000000000002
2021,1,12,23,0,17.900000000000002,212,980,1.2000000000000002,34.92
2021,1,13,0,0,15.200000000000001,115,980,1,47.47
2021,1,13,1,0,13.3,0,981,1.2000000000000002,50.050000000000004
2021,1,13,2,0,12,0,981,1.4000000000000001,54.72
2021,1,13,3,0,11.200000000000001,0,981,1.5,55.660000000000004
2021,1,13,4,0,10.700000000000001,0,981,1.5,54.25
2021,1,13,5,0,10.4,0,981,1.5,52.26
2021,1,13,6,0,10.100000000000001,0,981,1.6,50.6
2021,1,13,7,0,9.8,0,981,1.8,49.31
2021,1,13,8,0,9.5,0,981,1.9000000000000001,48.94
2021,1,13,9,0,9.3,0,981,2.1,48.59
2021,1,13,10,0,9.200000000000001,0,981,2.1,48.38
2021,1,13,11,0,9.1,0,980,2.2,48.19
2021,1,13,12,0,9,0,980,2.4000000000000004,47.63
2021,1,13,13,0,9,0,981,2.7,46.26
2021,1,13,14,0,9,0,981,2.9000000000000004,45.050000000000004
2021,1,13,15,0,10.5,0,981,3.4000000000000004,40.550000000000004
2021,1,13,16,0,13.9,144,981,4,31.66
2021,1,13,17,0,16.5,282,982,3.2,28.86
2021,1,13,18,0,19.200000000000003,346,982,2.3000000000000003,24.09
2021,1,13,19,0,20.8,270,981,1.5,20.32
2021,1,13,20,0,22.1,511,980,1.1,18.490000000000002
2021,1,13,21,0,22.900000000000002,460,979,1.2000000000000002,18.04
2021,1,13,22,0,23.1,368,979,1,18.29
2021,1,13,23,0,21.8,289,978,0.6000000000000001,28.37
2021,1,14,0,0,18.400000000000002,136,978,0.8,39.17
2021,1,14,1,0,15.600000000000001,0,978,1.3,45.37
2021,1,14,2,0,14.100000000000001,0,979,1.5,51.800000000000004
2021,1,14,3,0,13.5,0,979,1.7000000000000002,53.09
2021,1,14,4,0,13.100000000000001,0,979,1.9000000000000001,52.39
2021,1,14,5,0,12.8,0,979,2.4000000000000004,51.59
2021,1,14,6,0,12.5,0,979,3,52.1
2021,1,14,7,0,12.5,0,979,3.6,51.72
2021,1,14,8,0,12.4,0,978,3.9000000000000004,51.6
2021,1,14,9,0,12.4,0,978,3.7,51.160000000000004
2021,1,14,10,0,12.700000000000001,0,978,3.5,49.7
2021,1,14,11,0,13.100000000000001,0,978,3.4000000000000004,48.35
2021,1,14,12,0,13.3,0,978,3.3000000000000003,48.79
2021,1,14,13,0,13.5,0,979,3.4000000000000004,50.4
2021,1,14,14,0,13.600000000000001,0,979,3.6,52.94
2021,1,14,15,0,15.100000000000001,0,980,4.1000000000000005,51.78
2021,1,14,16,0,18,139,980,4.7,46.38
2021,1,14,17,0,20.700000000000003,316,981,5,39.82
2021,1,14,18,0,23.3,474,980,5,31.330000000000002
2021,1,14,19,0,25.200000000000003,570,979,4.1000000000000005,25.03
2021,1,14,20,0,26.6,607,978,3.1,21.04
2021,1,14,21,0,27.200000000000003,581,977,2.1,19.55
2021,1,14,22,0,26.8,486,977,1.4000000000000001,20.44
2021,1,14,23,0,24.900000000000002,342,977,0.9,29.53
2021,1,15,0,0,20.6,163,978,1.1,43.5
2021,1,15,1,0,17.900000000000002,0,978,1.4000000000000001,47.33
2021,1,15,2,0,17,0,979,1.8,48.71
2021,1,15,3,0,16.3,0,979,2.1,49.07
2021,1,15,4,0,15.9,0,979,2.4000000000000004,48.44
2021,1,15,5,0,15.600000000000001,0,980,2.7,47.74
2021,1,15,6,0,15.4,0,980,2.9000000000000004,47.07
2021,1,15,7,0,15.200000000000001,0,980,3.2,46.63
2021,1,15,8,0,15,0,980,3.4000000000000004,46.2
2021,1,15,9,0,14.9,0,980,3.6,45.44
2021,1,15,10,0,14.8,0,980,3.9000000000000004,44.39
2021,1,15,11,0,14.5,0,980,4.3,43.44
2021,1,15,12,0,14.200000000000001,0,980,4.5,42.52
2021,1,15,13,0,13.9,0,980,4.6000000000000005,42.07
2021,1,15,14,0,13.600000000000001,0,980,4.6000000000000005,41.69
2021,1,15,15,0,14.4,0,980,4.9,39.410000000000004
2021,1,15,16,0,17,160,980,5.2,34.03
2021,1,15,17,0,20.1,348,980,4.7,28.79
2021,1,15,18,0,23.400000000000002,496,979,4.7,22.38
2021,1,15,19,0,25.900000000000002,596,978,4,17.75
2021,1,15,20,0,27.6,628,977,3,14.76
2021,1,15,21,0,28.200000000000003,599,977,2.3000000000000003,14.1
2021,1,15,22,0,27.700000000000003,506,976,2.1,15.43
2021,1,15,23,0,25.400000000000002,356,976,1.4000000000000001,26.53
2021,1,16,0,0,20.8,174,975,1.5,38.69
2021,1,16,1,0,18.1,0,976,1.8,41.94
2021,1,16,2,0,17,0,976,2,43.25
2021,1,16,3,0,16.3,0,976,2.4000000000000004,43.660000000000004
2021,1,16,4,0,15.9,0,975,2.6,44.22
2021,1,16,5,0,15.8,0,975,2.9000000000000004,45.4
2021,1,16,6,0,15.4,0,975,2.8000000000000003,48.5
2021,1,16,7,0,15.200000000000001,0,974,2.8000000000000003,50.370000000000005
2021,1,16,8,0,15,0,974,3.1,52.49
2021,1,16,9,0,14.700000000000001,0,974,3.1,55.2
2021,1,16,10,0,14.4,0,973,3.3000000000000003,57.230000000000004
2021,1,16,11,0,14.200000000000001,0,973,3.7,58.47
2021,1,16,12,0,14.200000000000001,0,973,4.1000000000000005,58.42
2021,1,16,13,0,14.3,0,973,4.3,57.45
2021,1,16,14,0,14.5,0,973,4.6000000000000005,54.730000000000004
2021,1,16,15,0,15.5,0,974,4.7,48.870000000000005
2021,1,16,16,0,18.6,151,974,4.9,38.43
2021,1,16,17,0,21.6,329,974,4.800000000000001,31.2
2021,1,16,18,0,24.1,407,974,5,24.54
2021,1,16,19,0,25.700000000000003,566,973,4.5,20.64
2021,1,16,20,0,26.6,600,973,3.8000000000000003,18.7
2021,1,16,21,0,27,571,972,3.4000000000000004,17.88
2021,1,16,22,0,26.900000000000002,480,972,3.2,18.01
2021,1,16,23,0,25.700000000000003,339,972,2.5,21.77
2021,1,17,0,0,22,164,972,1.5,32.480000000000004
2021,1,17,1,0,19,13,972,1.8,38.910000000000004
2021,1,17,2,0,17.7,0,973,2.3000000000000003,42.56
2021,1,17,3,0,16.900000000000002,0,973,2.7,44.31
2021,1,17,4,0,16.400000000000002,0,974,3,44.910000000000004
2021,1,17,5,0,16,0,974,3.1,45.03
2021,1,17,6,0,15.700000000000001,0,974,3.1,44.35
2021,1,17,7,0,15.5,0,974,3.3000000000000003,43.04
2021,1,17,8,0,15.4,0,974,3.6,41.29
2021,1,17,9,0,15.3,0,974,3.7,40.18
2021,1,17,10,0,15,0,974,3.8000000000000003,40.39
2021,1,17,11,0,14.700000000000001,0,974,3.8000000000000003,40.84
2021,1,17,12,0,14.5,0,974,3.9000000000000004,41.17
2021,1,17,13,0,14.200000000000001,0,974,3.9000000000000004,41.84
2021,1,17,14,0,13.9,0,975,4.1000000000000005,42.45
2021,1,17,15,0,14.9,0,975,4.5,39.86
2021,1,17,16,0,17.5,152,975,4.7,34.58
2021,1,17,17,0,20.400000000000002,333,976,4.4,28.98
2021,1,17,18,0,23.1,484,975,3.8000000000000003,22.35
2021,1,17,19,0,25,583,974,2.6,17.92
2021,1,17,20,0,26,619,973,1.5,16.25
2021,1,17,21,0,26.1,592,972,0.9,16.47
2021,1,17,22,0,25.6,500,972,0.6000000000000001,17.61
2021,1,17,23,0,24.3,356,971,0.7000000000000001,22.14
2021,1,18,0,0,20.8,177,971,0.8,36.77
2021,1,18,1,0,18,15,972,1,41.92
2021,1,18,2,0,16.8,0,972,1.2000000000000002,44.84
2021,1,18,3,0,16.1,0,972,1.3,44.38
2021,1,18,4,0,15.8,0,972,1.4000000000000001,42.31
2021,1,18,5,0,15.600000000000001,0,972,1.5,40.050000000000004
2021,1,18,6,0,15.4,0,971,1.5,38.21
2021,1,18,7,0,15.200000000000001,0,971,1.4000000000000001,36.65
2021,1,18,8,0,14.9,0,971,1.2000000000000002,35.95
2021,1,18,9,0,14.4,0,970,1.2000000000000002,36.37
2021,1,18,10,0,13.8,0,969,1.3,37.56
2021,1,18,11,0,13,0,969,1.4000000000000001,40.12
2021,1,18,12,0,12.200000000000001,0,968,1.5,43.26
